#,Keyword,Position,Position History,Position History Date,Volume,URL,Difficulty,Traffic (desc),CPC,Last Update,Page URL inside,SERP Features,Website
2112,dev feet,94,73,11/26/2019 1:46,20,https://monetate.com/blog/news/monetate-expands-office-adds-8-000-square-feet-for-product-dev-team/,0,0,,12/24/2019 5:13,,Image pack,monetate.com
2113,snickers angry,96,96,,40,https://www.monetate.com/blog/this-week-today-44,18,0,,1/14/2020 2:47,,"Video, People also ask, Thumbnail, Knowledge panel",monetate.com
2114,smartphone v,93,86,12/21/2019 18:21,20,https://monetate.com/blog/smartphones-vs-tablets-forrester-reveals-the-differences/,12,0,,1/21/2020 17:22,,"Top stories, Thumbnail, Sitelinks",monetate.com
2115,golfsmith website,101,73,12/18/2019 10:13,200,https://monetate.com/blog/when-is-the-best-date-and-time-to-send-email/,28,0,0.09,1/18/2020 18:29,,"Sitelinks, People also ask",monetate.com
2116,real essentials,100,100,,90,https://monetate.com/blog/the-essentials-of-a-true-omnichannel-customer-experience/,0,0,,1/18/2020 13:18,,"Top stories, Thumbnail, Shopping results, Knowledge panel",monetate.com
2117,total web company,92,88,12/1/2019 16:59,10,https://monetate.com/,4,0,,12/31/2019 4:07,,"Adwords top, Sitelinks, Image pack",monetate.com
2118,positive test strategy,94,77,12/4/2019 17:21,20,https://monetate.com/blog/is-your-website-testing-strategy-a-one-night-stand-or-a-long-term-relationship/,0,0,,1/3/2020 9:24,,"Sitelinks, People also ask, Top stories, Thumbnail",monetate.com
2119,what is e commerce mean,99,94,11/26/2019 10:29,70,https://monetate.com/glossary/ecommerce-personalization/,60,0,,12/24/2019 2:07,,"Knowledge card, People also ask, Sitelinks, Top stories, Thumbnail",monetate.com
2120,omnichannel retail definition,96,96,,40,https://monetate.com/glossary/omnichannel-personalization/,49,0,,1/8/2020 10:47,,"Sitelinks, People also ask, Top stories, Thumbnail",monetate.com
2121,forrester webinar,98,98,,50,https://monetate.com/blog/resource_type/webinar/,0,0,13,1/16/2020 17:27,,Knowledge panel,monetate.com
2122,audience acquisition,98,98,,50,https://monetate.com/blog/2019-internet-trends-report/,0,0,,1/5/2020 15:29,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Knowledge panel",monetate.com
2123,fast paced careers,102,102,,150,https://monetate.com/about/careers/,2,0,0.7,1/9/2020 18:46,,"Featured snippet, Thumbnail, People also ask, Sitelinks",monetate.com
2124,can target cartwheel be used online,95,96,11/29/2019 21:40,30,https://monetate.com/blog/target-cartwheel-customer-engagement-or-a-spinning-wheel/,26,0,,12/27/2019 11:57,,"Featured snippet, Thumbnail, People also ask, Top stories, Image pack",monetate.com
2125,how old is jonah berger,92,92,,10,https://monetate.com/blog/contagious-how-do-things-go-viral/,26,0,,1/12/2020 15:48,,"Sitelinks, Tweet box, Top stories, Thumbnail, Image pack",monetate.com
2126,third party data sources,94,94,,20,https://monetate.com/personalization-exchange/,12,0,,1/11/2020 9:32,,"Featured snippet, Thumbnail, People also ask, Sitelinks",monetate.com
2127,tablets with phone capabilities,102,102,,100,https://monetate.com/blog/smartphones-vs-tablets-forrester-reveals-the-differences/,6,0,3,1/13/2020 3:32,,"Shopping results, Thumbnail, Featured snippet, People also ask, Top stories, Adwords bottom",monetate.com
2128,black friday this year 2016,94,94,,20,https://monetate.com/blog/black-friday-ecommerce-metrics-and-benchmarks/,4,0,,12/29/2019 14:54,,"People also ask, Top stories, Thumbnail, Image pack",monetate.com
2129,karma loop gift card,98,98,,50,https://monetate.com/blog/using-social-commerce-to-drive-influence-sales/,4,0,,1/1/2020 12:52,,Image pack,monetate.com
2130,does bebe run small,92,92,,10,https://monetate.com/blog/jojo-maman-bebe-a-growth-spurt-from-testing-to-machine-driven-personalisation/,0,0,,1/5/2020 15:15,,"People also ask, Video",monetate.com
2131,a+a'b,94,94,,20,https://monetate.com/glossary/ab-testing/,36,0,,12/31/2019 13:59,,"Top stories, Thumbnail, Image pack, Sitelinks",monetate.com
2132,farmers insurance agency marketing,81,73,11/26/2019 22:27,10,https://monetate.com/blog/strategy-farmers-insurance-ads-mike-linton/,0,0,7,12/23/2019 13:30,Image pack,"Adwords top, Sitelinks, People also ask, Video, Image pack, Adwords bottom",monetate.com
2133,what year does moneyball take place,94,94,,20,https://www.monetate.com/blog/playing-moneyball-with-big-data,52,0,,12/26/2019 10:19,,"People also ask, Sitelinks, Top stories, Thumbnail",monetate.com
2134,ernst young entrepreneur of the year,97,97,,40,https://monetate.com/blog/david-brussin-finalist-for-ernst-young-entrepreneur-of-the-year-award/,24,0,,12/24/2019 3:26,,"Featured snippet, Thumbnail, Sitelinks, People also ask, Top stories, Image pack",monetate.com
2135,exact target logo,100,100,,80,https://monetate.com/,26,0,,1/18/2020 23:03,,"Sitelinks, People also ask",monetate.com
2136,have stamps gone up since 2014,93,93,,20,https://monetate.com/blog/how-15-cents-worth-of-stamps-bought-a-customer-for-life/,46,0,,12/28/2019 0:32,,"Featured snippet, Thumbnail, People also ask, Image pack",monetate.com
2137,farmers insurance awards,93,84,12/10/2019 2:23,20,https://monetate.com/blog/strategy-farmers-insurance-ads-mike-linton/,1,0,,1/9/2020 22:01,,"People also ask, Top stories, Thumbnail, Knowledge panel",monetate.com
2138,monetate inc,90,89,12/4/2019 7:49,80,https://monetate.com/blog/infographic-shopping-cart-abandonment-and-tips-to-avoid-it/,7,0,,1/4/2020 3:22,Image pack,"Adwords top, Sitelinks, People also ask, Thumbnail, Video, Image pack",monetate.com
2139,monetate inc,90,89,12/4/2019 7:49,80,https://monetate.com/,7,0,,1/4/2020 3:22,Image pack,"Adwords top, Sitelinks, People also ask, Thumbnail, Video, Image pack",monetate.com
2140,monetate inc,90,90,,80,https://monetate.com/blog/upcoming-webinar-making-omnichannel-personalization-a-reality/,7,0,,1/4/2020 3:22,Image pack,"Adwords top, Sitelinks, People also ask, Thumbnail, Video, Image pack",monetate.com
2141,monetate inc,90,89,12/4/2019 7:49,80,https://monetate.com/about/,7,0,,1/4/2020 3:22,Image pack,"Adwords top, Sitelinks, People also ask, Thumbnail, Video, Image pack",monetate.com
2142,site search tracking,98,98,,50,https://monetate.com/blog/3-ways-to-use-internal-site-search-to-make-your-website-better/,7,0,,1/15/2020 19:27,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Adwords bottom",monetate.com
2143,formula for conversion rate,98,98,,50,https://monetate.com/glossary/conversion-rate/,20,0,,1/22/2020 11:35,,"Featured snippet, Thumbnail, Top stories",monetate.com
2144,omni channel retail examples,96,96,,30,https://monetate.com/glossary/omnichannel-personalization/,13,0,19,12/24/2019 17:41,,"Adwords top, Sitelinks, People also ask, Image pack, Adwords bottom",monetate.com
2145,is modcloth down,93,93,,20,https://monetate.com/blog/monetatemerchmadness-our-modcloth-customer-story-cuts-down-the-nets/,26,0,,1/1/2020 18:51,,"Adwords top, Sitelinks, People also ask",monetate.com
2146,geographic target market example,97,97,,40,https://monetate.com/glossary/segmentation/,11,0,,1/10/2020 15:12,,"Featured snippet, Thumbnail, People also ask, Image pack, Video",monetate.com
2147,smartphone and tablets,102,101,11/29/2019 4:25,100,https://monetate.com/blog/smartphones-vs-tablets-forrester-reveals-the-differences/,13,0,0.45,12/27/2019 13:41,Knowledge panel,"Shopping results, Thumbnail, People also ask, Sitelinks, Top stories, Adwords bottom, Knowledge panel",monetate.com
2148,creative side platform,93,93,,10,https://monetate.com/blog/evaluating-ease-of-use-among-website-optimization-platforms/,2,0,,1/21/2020 9:25,,"Video, Adwords bottom, Sitelinks",monetate.com
2149,website cro,95,81,12/5/2019 19:54,20,https://monetate.com/glossary/conversion-rate-optimization/,65,0,,1/4/2020 16:23,,"Adwords top, Sitelinks, People also ask",monetate.com
2150,christie houser,100,94,12/5/2019 7:19,200,https://monetate.com/blog/authors/christie-houser/,0,0,0.1,1/5/2020 10:50,,Image pack,monetate.com
2151,apple market segmentation,101,88,12/20/2019 21:15,80,https://monetate.com/glossary/segmentation/,9,0,2,1/20/2020 19:20,,"Featured snippet, Thumbnail, People also ask",monetate.com
2152,explain e commerce,96,98,12/5/2019 17:46,30,https://monetate.com/glossary/ecommerce-personalization/,60,0,2,1/4/2020 20:53,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Top stories",monetate.com
2153,lucky group uber,98,98,,40,https://monetate.com/blog/how-ubers-self-driving-cars-show-the-future-of-personalization/,0,0,,1/2/2020 4:33,,"Top stories, Thumbnail, People also ask, Image pack",monetate.com
2154,what is an omni channel,101,101,,80,https://monetate.com/glossary/omnichannel-personalization/,58,0,11,1/16/2020 4:51,,"Adwords top, Sitelinks, Knowledge card, People also ask, Top stories, Thumbnail",monetate.com
2155,what is ecommerce mean,101,101,,80,https://monetate.com/glossary/ecommerce-personalization/,55,0,9,1/10/2020 22:08,,"Adwords top, Sitelinks, Knowledge card, People also ask, Top stories, Thumbnail",monetate.com
2156,cartwheel deals online,96,84,11/28/2019 22:22,30,https://monetate.com/blog/target-cartwheel-customer-engagement-or-a-spinning-wheel/,12,0,,12/25/2019 22:29,,"Featured snippet, Thumbnail, People also ask, Top stories, Image pack",monetate.com
2157,let the wrong light in,93,85,12/8/2019 15:18,10,https://monetate.com/blog/the-streetlight-effect-are-you-looking-for-answers-in-all-the-wrong-places/,0,0,,1/8/2020 12:31,,"Image pack, Video",monetate.com
2158,organic growth formula,93,94,12/5/2019 13:34,10,https://monetate.com/glossary/return-on-investment/,12,0,,1/5/2020 8:56,,"Adwords top, Sitelinks, People also ask, Image pack, Top stories, Thumbnail",monetate.com
2159,gomobile conversions,96,96,,20,https://monetate.com/blog/smartphones-vs-tablets-forrester-reveals-the-differences/,0,0,,1/10/2020 20:35,,"Sitelinks, Image pack",monetate.com
2160,best sister in law ever,95,95,,20,https://monetate.com/blog/the-empowered-traveler-and-my-sister-in-law-rules/,0,0,,12/28/2019 2:36,,"Image pack, Video",monetate.com
2161,install success direct tv,95,97,11/26/2019 7:58,20,https://monetate.com/blog/directv-uses-ecommerce-personalization-to-boost-conversions/,2,0,,12/24/2019 5:06,,Video,monetate.com
2162,cross channel shoppers,95,83,12/14/2019 22:09,20,https://monetate.com/blog/why-omnichannel-matters-now/,4,0,,1/14/2020 10:53,,"People also ask, Image pack",monetate.com
2163,can i use my target cartwheel online,95,95,,20,https://monetate.com/blog/target-cartwheel-customer-engagement-or-a-spinning-wheel/,26,0,,1/12/2020 14:18,,"Featured snippet, Thumbnail, People also ask, Top stories, Image pack",monetate.com
2164,paul depodesta email,95,95,,20,https://www.monetate.com/blog/playing-moneyball-with-big-data,1,0,,1/11/2020 16:40,,"Sitelinks, People also ask, Top stories, Thumbnail, Image pack",monetate.com
2165,ecommerce faqs,95,95,,20,https://monetate.com/blog/12-answers-to-hard-questions-about-personalization/,9,0,,12/25/2019 18:41,,"Sitelinks, People also ask",monetate.com
2166,tag ltd retailers,95,95,,20,https://monetate.com/,2,0,2.5,1/22/2020 12:54,,"Sitelinks, Adwords bottom",monetate.com
2167,bazarr voice,95,95,,20,https://monetate.com/blog/news/monetate-and-bazaarvoice-inc-partner-to-transform-holiday-shoppers-into-long-term-customers/,13,0,2.5,1/20/2020 20:34,,"Adwords top, Sitelinks, People also ask, Tweet box",monetate.com
2168,all day promo,93,93,,10,https://monetate.com/blog/serve-in-60-fathers-day-promo/,20,0,,1/1/2020 10:20,,"Sitelinks, Top stories, Thumbnail, Image pack",monetate.com
2169,best recommendation engines,94,90,12/13/2019 4:22,20,https://monetate.com/blog/how-a-product-recommendations-engine-improves-customer-experience/,7,0,,1/13/2020 7:39,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, Top stories, People also ask, Adwords bottom",monetate.com
2170,personalized brand,100,100,,60,https://monetate.com/blog/understanding-the-technology-that-drives-personalized-marketing/,19,0,0.9,1/11/2020 20:07,,"Adwords top, Sitelinks, People also ask, Image pack, Shopping results, Thumbnail",monetate.com
2171,standard roi,94,77,12/5/2019 5:50,20,https://monetate.com/glossary/return-on-investment/,61,0,,1/4/2020 19:00,,"Featured snippet, People also ask, Sitelinks",monetate.com
2172,target cartwheel sales,98,98,,40,https://monetate.com/blog/target-cartwheel-customer-engagement-or-a-spinning-wheel/,61,0,,12/30/2019 20:45,,"People also ask, Top stories, Thumbnail",monetate.com
2173,omnichannel trends,98,98,,40,https://monetate.com/glossary/omnichannel-personalization/,26,0,7,1/13/2020 5:27,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Image pack",monetate.com
2174,mean ecommerce,93,93,,10,https://monetate.com/glossary/ecommerce-personalization/,33,0,8,1/3/2020 18:18,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Knowledge panel",monetate.com
2175,what is the opposite of abandonment,95,55,12/2/2019 16:04,20,https://monetate.com/glossary/abandonment-rate/,0,0,,1/1/2020 0:46,,"Knowledge card, Sitelinks, People also ask",monetate.com
2176,average ecommerce conversion rate 2017,97,97,,30,https://monetate.com/blog/10-ways-to-use-modal-windows-to-increase-ecommerce-conversion-rates/,69,0,,1/8/2020 19:08,,"Featured snippet, Thumbnail, People also ask, Sitelinks, Image pack",monetate.com
2177,website personalization tools,99,83,12/16/2019 18:40,40,https://monetate.com/,24,0,14,1/16/2020 10:50,,"Adwords top, Sitelinks, People also ask, Adwords bottom",monetate.com
2178,unachieveable,102,102,,80,https://monetate.com/blog/the-paradox-of-1-to-1-the-unachievable-individualized-experience/,1,0,,1/15/2020 10:58,,"Knowledge card, Top stories, Thumbnail, People also ask",monetate.com
2179,lightbox email,94,94,,10,https://monetate.com/blog/10-ways-to-use-modal-windows-to-increase-ecommerce-conversion-rates/,3,0,1.4,1/3/2020 17:23,,"Featured snippet, Thumbnail, People also ask, Top stories, Image pack",monetate.com
2180,target cartwheel browse,97,97,,20,https://monetate.com/blog/target-cartwheel-customer-engagement-or-a-spinning-wheel/,48,0,,1/7/2020 4:18,,"Sitelinks, People also ask, Top stories, Thumbnail, Image pack",monetate.com
2181,experience business,99,99,,40,https://monetate.com/blog/driving-your-business-forward-with-a-personalized-customer-experience/,3,0,,12/29/2019 5:49,,"Top stories, Thumbnail, Knowledge panel",monetate.com
2182,kindle qvc,96,96,,20,https://monetate.com/blog/prep-your-website-for-tablet-users-forrester-qvc-and-monetate-share-what-works/,0,0,1.2,1/3/2020 19:43,,"Shopping results, Thumbnail, Top stories, Image pack",monetate.com
2183,just ate but still hungry,96,96,,20,https://monetate.com/blog/mobile-ecommerce-benchmark-report/,18,0,,1/16/2020 21:11,,"Featured snippet, Thumbnail, People also ask, Sitelinks",monetate.com
2184,win customers,96,96,,20,https://monetate.com/blog/how-to-use-content-personalization-to-win-customers/,3,0,,1/18/2020 8:10,,Knowledge panel,monetate.com
2185,tablet with cell phone capabilities,98,98,,30,https://monetate.com/blog/smartphones-vs-tablets-forrester-reveals-the-differences/,6,0,4,12/25/2019 17:37,,"Shopping results, Thumbnail, Adwords top, Sitelinks, People also ask, Top stories, Adwords bottom",monetate.com
2186,directv moving offers,94,25,12/14/2019 5:27,10,https://monetate.com/blog/directv-uses-ecommerce-personalization-to-boost-conversions/,14,0,,1/14/2020 0:50,,"Adwords top, Sitelinks, People also ask, Image pack, Video",monetate.com
2187,international attire,99,99,,40,https://monetate.com/blog/ecommerce-personalization-with-country-attire/,26,0,1.3,1/4/2020 21:13,,"Image pack, People also ask",monetate.com
2188,best a/b testing tools,98,100,12/1/2019 17:05,30,https://monetate.com/personalization-engine/testing-and-optimization/,37,0,,12/30/2019 18:31,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask",monetate.com
2189,popcorn profit margin,98,98,,30,https://monetate.com/blog/use-this-4-year-olds-lemonade-stand-business-plan-to-increase-your-profit-margins/,5,0,,1/4/2020 9:41,,"Featured snippet, Thumbnail, People also ask, Top stories, Image pack",monetate.com
2190,big ecommerce sites,98,98,,30,https://monetate.com/blog/breaking-conversions-3-checkout-mistakes-of-big-e-commerce-brands/,38,0,15,1/6/2020 18:03,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask",monetate.com
2191,eyes on the goal,100,100,,40,https://www.monetate.com/blog/website-testing-wins-keep-their-eyes-on-the-goal,0,0,,12/26/2019 22:24,,"Image pack, Top stories, Thumbnail",monetate.com
2192,ecommerce platforms definition,98,98,,30,https://monetate.com/glossary/ecommerce-personalization/,56,0,20,1/19/2020 7:56,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask",monetate.com
2193,target target cartwheel,94,95,11/29/2019 12:46,10,https://monetate.com/blog/target-cartwheel-customer-engagement-or-a-spinning-wheel/,62,0,,12/27/2019 19:33,,"People also ask, Top stories, Thumbnail, Video",monetate.com
